Times;CH3 CH 3;CH4 CH 4;CH5 CH 5;CH6 CH 6;CH7 CH 7;CH8 CH 8
1.700 695 900 s;0;0;1;1;1;0
1.700 698 060 s;0;0;1;1;0;0
1.700 698 770 s;0;0;0;1;0;0
1.700 721 050 s;0;0;0;1;1;0
1.700 721 780 s;0;0;1;1;1;0
1.700 723 940 s;0;0;1;1;0;0
1.700 724 650 s;0;0;0;1;0;0
1.700 867 700 s;0;0;0;1;1;0
1.700 868 430 s;0;0;1;1;1;0
1.700 870 590 s;0;0;1;1;0;0
1.700 871 310 s;0;0;0;1;0;0
1.700 876 950 s;0;0;0;1;1;0
1.700 877 680 s;0;0;1;1;1;0
1.700 877 740 s;1;0;1;1;1;0
1.700 881 930 s;1;0;1;1;0;0
1.700 882 640 s;1;0;0;1;0;0
1.700 882 700 s;0;0;0;1;0;0
1.700 917 990 s;0;0;0;1;1;0
1.700 918 720 s;0;0;1;1;1;0
1.700 918 750 s;0;1;1;1;1;0
1.700 918 770 s;1;1;1;1;1;0
1.700 919 290 s;1;1;1;0;1;0
1.700 920 770 s;1;1;1;0;0;0
1.700 921 480 s;1;1;0;0;0;0
1.700 921 510 s;1;0;0;0;0;0
1.700 921 540 s;0;0;0;0;0;0
1.700 945 340 s;0;0;0;0;1;0
1.700 946 070 s;0;0;1;0;1;0
1.700 948 230 s;0;0;1;0;0;0
1.700 948 940 s;0;0;0;0;0;0
1.701 040 230 s;0;0;0;0;1;0
1.701 040 960 s;0;0;1;0;1;0
1.701 043 120 s;0;0;1;0;0;0
1.701 043 840 s;0;0;0;0;0;0
1.701 126 500 s;0;0;0;0;1;0
1.701 127 230 s;0;0;1;0;1;0
1.701 129 390 s;0;0;1;0;0;0
1.701 130 110 s;0;0;0;0;0;0
1.701 154 090 s;0;0;0;0;1;0
1.701 154 820 s;0;0;1;0;1;0
1.701 154 880 s;1;0;1;0;1;0
1.701 159 060 s;1;0;1;0;0;0
1.701 159 770 s;1;0;0;0;0;0
1.701 159 830 s;0;0;0;0;0;0
1.701 196 110 s;0;0;0;0;1;0
1.701 196 840 s;0;0;1;0;1;0
1.701 196 870 s;0;1;1;0;1;0
1.701 199 070 s;0;1;1;0;0;0
1.701 199 790 s;0;1;0;0;0;0
1.701 199 820 s;0;0;0;0;0;0
1.701 204 130 s;0;0;0;0;1;0
1.701 204 860 s;0;0;1;0;1;0
1.701 207 030 s;0;0;1;0;0;0
1.701 207 750 s;0;0;0;0;0;0
1.701 266 540 s;0;0;0;0;1;0
1.701 267 270 s;0;0;1;0;1;0
1.701 267 300 s;0;1;1;0;1;0
1.701 268 880 s;0;1;1;0;0;0
1.701 269 590 s;0;1;0;0;0;0
1.701 269 620 s;0;0;0;0;0;0
1.701 273 150 s;0;0;0;0;1;0
1.701 273 880 s;0;0;1;0;1;0
1.701 276 040 s;0;0;1;0;0;0
1.701 276 760 s;0;0;0;0;0;0
1.701 385 300 s;0;0;0;0;1;0
1.701 386 030 s;0;0;1;0;1;0
1.701 388 190 s;0;0;1;0;0;0
1.701 388 900 s;0;0;0;0;0;0
1.701 431 230 s;0;0;0;0;1;0
1.701 431 960 s;0;0;1;0;1;0
1.701 432 020 s;1;0;1;0;1;0
1.701 436 200 s;1;0;1;0;0;0
1.701 436 920 s;1;0;0;0;0;0
1.701 436 980 s;0;0;0;0;0;0
1.701 462 940 s;0;0;0;0;1;0
1.701 463 670 s;0;0;1;0;1;0
1.701 465 830 s;0;0;1;0;0;0
1.701 466 540 s;0;0;0;0;0;0
1.701 557 830 s;0;0;0;0;1;0
1.701 558 560 s;0;0;1;0;1;0
1.701 560 720 s;0;0;1;0;0;0
1.701 561 430 s;0;0;0;0;0;0
1.701 644 100 s;0;0;0;0;1;0
1.701 644 820 s;0;0;1;0;1;0
1.701 646 990 s;0;0;1;0;0;0
1.701 647 700 s;0;0;0;0;0;0
1.701 708 370 s;0;0;0;0;1;0
1.701 709 100 s;0;0;1;0;1;0
1.701 709 150 s;1;0;1;0;1;0
1.701 713 330 s;1;0;1;0;0;0
1.701 714 050 s;1;0;0;0;0;0
1.701 714 100 s;0;0;0;0;0;0
1.701 730 360 s;0;0;0;0;1;0
1.701 731 090 s;0;0;1;0;1;0
1.701 733 250 s;0;0;1;0;0;0
1.701 733 970 s;0;0;0;0;0;0
1.701 816 630 s;0;0;0;0;1;0
1.701 817 360 s;0;0;1;0;1;0
1.701 819 520 s;0;0;1;0;0;0
1.701 820 240 s;0;0;0;0;0;0
1.701 902 890 s;0;0;0;0;1;0
1.701 903 620 s;0;0;1;0;1;0
1.701 905 790 s;0;0;1;0;0;0
1.701 906 500 s;0;0;0;0;0;0
1.701 971 910 s;0;0;0;0;1;0
1.701 972 640 s;0;0;1;0;1;0
1.701 974 800 s;0;0;1;0;0;0
1.701 975 510 s;0;0;0;0;0;0
1.701 985 500 s;0;0;0;0;1;0
1.701 986 230 s;0;0;1;0;1;0
1.701 986 290 s;1;0;1;0;1;0
1.701 990 480 s;1;0;1;0;0;0
1.701 991 190 s;1;0;0;0;0;0
1.701 991 250 s;0;0;0;0;0;0
1.702 075 430 s;0;0;0;0;1;0
1.702 076 160 s;0;0;1;0;1;0
1.702 078 320 s;0;0;1;0;0;0
1.702 079 040 s;0;0;0;0;0;0
1.702 161 690 s;0;0;0;0;1;0
1.702 162 420 s;0;0;1;0;1;0
1.702 164 590 s;0;0;1;0;0;0
1.702 165 300 s;0;0;0;0;0;0
1.702 247 960 s;0;0;0;0;1;0
1.702 248 690 s;0;0;1;0;1;0
1.702 250 860 s;0;0;1;0;0;0
1.702 251 570 s;0;0;0;0;0;0
1.702 262 640 s;0;0;0;0;1;0
1.702 263 370 s;0;0;1;0;1;0
1.702 263 430 s;1;0;1;0;1;0
1.702 267 610 s;1;0;1;0;0;0
1.702 268 320 s;1;0;0;0;0;0
1.702 268 380 s;0;0;0;0;0;0
1.702 334 230 s;0;0;0;0;1;0
1.702 334 950 s;0;0;1;0;1;0
1.702 337 120 s;0;0;1;0;0;0
1.702 337 830 s;0;0;0;0;0;0
1.702 373 430 s;0;0;0;0;1;0
1.702 374 160 s;0;0;1;0;1;0
1.702 374 190 s;0;1;1;0;1;0
1.702 376 400 s;0;1;1;0;0;0
1.702 377 110 s;0;1;0;0;0;0
1.702 377 140 s;0;0;0;0;0;0
1.702 401 610 s;0;0;0;0;1;0
1.702 402 340 s;0;0;1;0;1;0
1.702 402 370 s;0;1;1;0;1;0
1.702 402 400 s;1;1;1;0;1;0
1.702 404 390 s;1;1;1;0;0;0
1.702 405 100 s;1;1;0;0;0;0
1.702 405 130 s;1;0;0;0;0;0
1.702 405 160 s;0;0;0;0;0;0
1.702 420 500 s;0;0;0;0;1;0
1.702 421 220 s;0;0;1;0;1;0
1.702 423 380 s;0;0;1;0;0;0
1.702 424 100 s;0;0;0;0;0;0
1.702 443 860 s;0;0;0;0;1;0
1.702 444 590 s;0;0;1;0;1;0
1.702 444 620 s;0;1;1;0;1;0
1.702 446 200 s;0;1;1;0;0;0
1.702 446 910 s;0;1;0;0;0;0
1.702 446 940 s;0;0;0;0;0;0
1.702 506 760 s;0;0;0;0;1;0
1.702 507 490 s;0;0;1;0;1;0
1.702 509 660 s;0;0;1;0;0;0
1.702 510 370 s;0;0;0;0;0;0
1.702 539 780 s;0;0;0;0;1;0
1.702 540 510 s;0;0;1;0;1;0
1.702 540 570 s;1;0;1;0;1;0
1.702 544 760 s;1;0;1;0;0;0
1.702 545 470 s;1;0;0;0;0;0
1.702 545 530 s;0;0;0;0;0;0
1.702 593 030 s;0;0;0;0;1;0
1.702 593 760 s;0;0;1;0;1;0
1.702 595 920 s;0;0;1;0;0;0
1.702 596 630 s;0;0;0;0;0;0
1.702 670 670 s;0;0;0;0;1;0
1.702 671 390 s;0;0;1;0;1;0
1.702 673 560 s;0;0;1;0;0;0
1.702 674 270 s;0;0;0;0;0;0
1.702 765 560 s;0;0;0;0;1;0
1.702 766 290 s;0;0;1;0;1;0
1.702 768 450 s;0;0;1;0;0;0
1.702 769 160 s;0;0;0;0;0;0
1.702 816 920 s;0;0;0;0;1;0
1.702 817 650 s;0;0;1;0;1;0
1.702 817 710 s;1;0;1;0;1;0
1.702 821 880 s;1;0;1;0;0;0
1.702 822 600 s;1;0;0;0;0;0
1.702 822 660 s;0;0;0;0;0;0
1.702 843 200 s;0;0;0;0;1;0
1.702 843 930 s;0;0;1;0;1;0
1.702 846 090 s;0;0;1;0;0;0
1.702 846 800 s;0;0;0;0;0;0
1.702 938 090 s;0;0;0;0;1;0
1.702 938 820 s;0;0;1;0;1;0
1.702 940 980 s;0;0;1;0;0;0
1.702 941 700 s;0;0;0;0;0;0
1.703 024 360 s;0;0;0;0;1;0
1.703 025 090 s;0;0;1;0;1;0
1.703 027 250 s;0;0;1;0;0;0
1.703 027 970 s;0;0;0;0;0;0
1.703 094 060 s;0;0;0;0;1;0
1.703 094 780 s;0;0;1;0;1;0
1.703 094 850 s;1;0;1;0;1;0
1.703 099 030 s;1;0;1;0;0;0
1.703 099 750 s;1;0;0;0;0;0
1.703 099 810 s;0;0;0;0;0;0
1.703 110 620 s;0;0;0;0;1;0
1.703 111 350 s;0;0;1;0;1;0
1.703 113 520 s;0;0;1;0;0;0
1.703 114 230 s;0;0;0;0;0;0
1.703 188 260 s;0;0;0;0;1;0
1.703 188 990 s;0;0;1;0;1;0
1.703 191 160 s;0;0;1;0;0;0
1.703 191 870 s;0;0;0;0;0;0
1.703 283 160 s;0;0;0;0;1;0
1.703 283 890 s;0;0;1;0;1;0
1.703 286 050 s;0;0;1;0;0;0
1.703 286 770 s;0;0;0;0;0;0
1.703 360 800 s;0;0;0;0;1;0
1.703 361 520 s;0;0;1;0;1;0
1.703 363 690 s;0;0;1;0;0;0
1.703 364 410 s;0;0;0;0;0;0
1.703 371 200 s;0;0;0;0;1;0
1.703 371 930 s;0;0;1;0;1;0
1.703 371 980 s;1;0;1;0;1;0
1.703 376 160 s;1;0;1;0;0;0
1.703 376 870 s;1;0;0;0;0;0
1.703 376 930 s;0;0;0;0;0;0
1.703 455 690 s;0;0;0;0;1;0
1.703 456 420 s;0;0;1;0;1;0
1.703 458 590 s;0;0;1;0;0;0
1.703 459 300 s;0;0;0;0;0;0
1.703 524 700 s;0;0;0;0;1;0
1.703 525 430 s;0;0;1;0;1;0
1.703 527 590 s;0;0;1;0;0;0
1.703 528 310 s;0;0;0;0;0;0
1.703 628 220 s;0;0;0;0;1;0
1.703 628 950 s;0;0;1;0;1;0
1.703 631 120 s;0;0;1;0;0;0
1.703 631 830 s;0;0;0;0;0;0
1.703 648 330 s;0;0;0;0;1;0
1.703 649 060 s;0;0;1;0;1;0
1.703 649 120 s;1;0;1;0;1;0
1.703 653 310 s;1;0;1;0;0;0
1.703 654 020 s;1;0;0;0;0;0
1.703 654 080 s;0;0;0;0;0;0
1.703 705 860 s;0;0;0;0;1;0
1.703 706 590 s;0;0;1;0;1;0
1.703 708 760 s;0;0;1;0;0;0
1.703 709 470 s;0;0;0;0;0;0
1.703 800 760 s;0;0;0;0;1;0
1.703 801 490 s;0;0;1;0;1;0
1.703 803 650 s;0;0;1;0;0;0
1.703 804 360 s;0;0;0;0;0;0
1.703 887 020 s;0;0;0;0;1;0
1.703 887 750 s;0;0;1;0;1;0
1.703 889 910 s;0;0;1;0;0;0
1.703 890 630 s;0;0;0;0;0;0
1.703 925 470 s;0;0;0;0;1;0
1.703 926 200 s;0;0;1;0;1;0
1.703 926 260 s;1;0;1;0;1;0
1.703 930 440 s;1;0;1;0;0;0
1.703 931 150 s;1;0;0;0;0;0
1.703 931 210 s;0;0;0;0;0;0
1.703 941 800 s;0;0;0;0;1;0
1.703 942 530 s;0;0;1;0;1;0
1.703 942 560 s;0;1;1;0;1;0
1.703 942 580 s;1;1;1;0;1;0
1.703 944 570 s;1;1;1;0;0;0
1.703 945 290 s;1;1;0;0;0;0
1.703 945 320 s;1;0;0;0;0;0
1.703 945 340 s;0;0;0;0;0;0
1.703 973 290 s;0;0;0;0;1;0
1.703 974 020 s;0;0;1;0;1;0
1.703 976 180 s;0;0;1;0;0;0
1.703 976 890 s;0;0;0;0;0;0
1.703 981 580 s;0;0;0;0;1;0
1.703 982 310 s;0;0;1;0;1;0
1.703 982 340 s;0;1;1;0;1;0
1.703 984 550 s;0;1;1;0;0;0
1.703 985 260 s;0;1;0;0;0;0
1.703 985 290 s;0;0;0;0;0;0
1.704 059 550 s;0;0;0;0;1;0
1.704 060 280 s;0;0;1;0;1;0
1.704 062 450 s;0;0;1;0;0;0
1.704 063 160 s;0;0;0;0;0;0
1.704 078 590 s;0;0;0;0;1;0
1.704 079 320 s;0;0;1;0;1;0
1.704 079 350 s;0;1;1;0;1;0
1.704 080 920 s;0;1;1;0;0;0
1.704 081 630 s;0;1;0;0;0;0
1.704 081 660 s;0;0;0;0;0;0
1.704 145 820 s;0;0;0;0;1;0
1.704 146 550 s;0;0;1;0;1;0
1.704 148 710 s;0;0;1;0;0;0
1.704 149 420 s;0;0;0;0;0;0
1.704 202 610 s;0;0;0;0;1;0
1.704 203 340 s;0;0;1;0;1;0
1.704 203 390 s;1;0;1;0;1;0
1.704 209 940 s;1;0;1;0;0;0
1.704 210 650 s;1;0;0;0;0;0
1.704 210 710 s;0;0;0;0;0;0
1.704 232 090 s;0;0;0;0;1;0
1.704 232 820 s;0;0;1;0;1;0
1.704 234 980 s;0;0;1;0;0;0
1.704 235 700 s;0;0;0;0;0;0
1.704 318 350 s;0;0;0;0;1;0
1.704 319 080 s;0;0;1;0;1;0
1.704 321 250 s;0;0;1;0;0;0
1.704 321 960 s;0;0;0;0;0;0
1.704 395 990 s;0;0;0;0;1;0
1.704 396 720 s;0;0;1;0;1;0
1.704 398 890 s;0;0;1;0;0;0
1.704 399 600 s;0;0;0;0;0;0
1.704 479 750 s;0;0;0;0;1;0
1.704 480 480 s;0;0;1;0;1;0
1.704 480 540 s;1;0;1;0;1;0
1.704 487 070 s;1;0;1;0;0;0
1.704 487 780 s;1;0;0;0;0;0
1.704 487 840 s;0;0;0;0;0;0
1.704 490 880 s;0;0;0;0;1;0
1.704 491 610 s;0;0;1;0;1;0
1.704 493 780 s;0;0;1;0;0;0
1.704 494 490 s;0;0;0;0;0;0
1.704 568 520 s;0;0;0;0;1;0
1.704 569 250 s;0;0;1;0;1;0
1.704 571 420 s;0;0;1;0;0;0
1.704 572 130 s;0;0;0;0;0;0
1.704 621 880 s;0;0;0;0;1;0
1.704 622 610 s;0;0;1;0;1;0
1.704 622 650 s;0;1;1;0;1;0
1.704 625 490 s;0;1;1;0;0;0
1.704 626 200 s;0;1;0;0;0;0
1.704 626 230 s;0;0;0;0;0;0
1.704 663 420 s;0;0;0;0;1;0
1.704 664 150 s;0;0;1;0;1;0
1.704 666 310 s;0;0;1;0;0;0
1.704 667 030 s;0;0;0;0;0;0
1.704 683 700 s;0;0;0;0;1;0
1.704 684 430 s;0;0;1;0;1;0
1.704 684 460 s;0;1;1;0;1;0
1.704 689 770 s;0;1;1;0;0;0
1.704 690 490 s;0;1;0;0;0;0
1.704 690 520 s;0;0;0;0;0;0
1.704 692 000 s;0;0;0;0;1;0
1.704 692 730 s;0;0;1;0;1;0
1.704 692 760 s;0;1;1;0;1;0
1.704 706 400 s;0;1;1;0;0;0
1.704 707 110 s;0;1;0;0;0;0
1.704 707 150 s;0;0;0;0;0;0
1.704 708 620 s;0;0;0;0;1;0
1.704 709 380 s;0;1;0;0;1;0
1.704 709 410 s;1;1;0;0;1;0
1.704 749 450 s;1;1;0;0;1;1
1.704 749 670 s;1;1;0;0;0;1
1.704 750 380 s;1;1;1;0;0;1
1.704 750 420 s;1;0;1;0;0;1
1.704 750 450 s;0;0;1;0;0;1
1.704 752 340 s;0;0;1;0;0;0
1.704 752 540 s;0;0;1;0;1;0
1.704 753 260 s;0;0;0;0;1;0
1.704 753 290 s;0;1;0;0;1;0
1.704 753 310 s;1;1;0;0;1;0
1.704 756 650 s;1;1;0;0;1;1
1.704 756 860 s;1;1;0;0;0;1
1.704 757 580 s;1;1;1;0;0;1
1.704 757 620 s;1;0;1;0;0;1
1.704 761 960 s;1;0;1;0;0;0
1.704 762 150 s;1;0;1;0;1;0
1.704 762 880 s;1;0;0;0;1;0
1.704 762 900 s;1;1;0;0;1;0
1.704 835 720 s;1;1;0;0;1;1
1.704 835 930 s;1;1;0;0;0;1
1.704 836 650 s;1;1;1;0;0;1
1.704 836 690 s;1;0;1;0;0;1
1.704 836 710 s;0;0;1;0;0;1
1.704 838 610 s;0;0;1;0;0;0
1.704 838 810 s;0;0;1;0;1;0
1.704 839 530 s;0;0;0;0;1;0
1.704 839 550 s;0;1;0;0;1;0
1.704 839 570 s;1;1;0;0;1;0
1.704 913 360 s;1;1;0;0;1;1
1.704 913 570 s;1;1;0;0;0;1
1.704 914 290 s;1;1;1;0;0;1
1.704 914 330 s;1;0;1;0;0;1
1.704 914 350 s;0;0;1;0;0;1
1.704 916 250 s;0;0;1;0;0;0
1.704 916 450 s;0;0;1;0;1;0
1.704 917 170 s;0;0;0;0;1;0
1.704 917 190 s;0;1;0;0;1;0
1.704 917 220 s;1;1;0;0;1;0
1.705 013 620 s;1;1;0;0;1;1
1.705 013 840 s;1;1;0;0;0;1
1.705 014 550 s;1;1;1;0;0;1
1.705 014 590 s;1;0;1;0;0;1
1.705 014 620 s;0;0;1;0;0;1
1.705 016 520 s;0;0;1;0;0;0
1.705 016 710 s;0;0;1;0;1;0
1.705 017 440 s;0;0;0;0;1;0
1.705 017 450 s;0;1;0;0;1;0
1.705 017 480 s;1;1;0;0;1;0
1.705 033 790 s;1;1;0;0;1;1
1.705 034 000 s;1;1;0;0;0;1
1.705 034 720 s;1;1;1;0;0;1
1.705 034 760 s;1;0;1;0;0;1
1.705 038 750 s;1;0;1;0;0;0
1.705 038 950 s;1;0;1;0;1;0
1.705 039 670 s;1;0;0;0;1;0
1.705 039 700 s;1;1;0;0;1;0
1.705 076 700 s;1;1;0;0;1;1
1.705 076 910 s;1;1;0;0;0;1
1.705 077 630 s;1;1;1;0;0;1
1.705 077 660 s;1;0;1;0;0;1
1.705 077 690 s;0;0;1;0;0;1
1.705 079 590 s;0;0;1;0;0;0
1.705 079 780 s;0;0;1;0;1;0
1.705 080 510 s;0;0;0;0;1;0
1.705 080 530 s;0;1;0;0;1;0
1.705 080 550 s;1;1;0;0;1;0
1.705 085 790 s;1;1;0;0;0;0
1.705 086 530 s;1;0;0;0;0;0
1.705 086 560 s;0;0;0;0;0;0
1.705 183 180 s;0;0;0;0;1;0
1.705 183 910 s;0;0;1;0;1;0
1.705 185 250 s;0;0;1;0;1;1
1.705 185 450 s;0;0;1;0;0;1
1.705 186 210 s;0;1;1;0;0;1
1.705 188 360 s;0;1;1;0;0;0
1.705 188 560 s;0;1;1;0;1;0
1.705 189 310 s;0;0;1;0;1;0
1.705 191 440 s;0;0;1;0;0;0
1.705 192 150 s;0;0;0;0;0;0
1.705 255 890 s;0;0;0;0;1;0
1.705 256 620 s;0;0;1;0;1;0
1.705 256 650 s;0;1;1;0;1;0
1.705 258 220 s;0;1;1;0;0;0
1.705 258 930 s;0;1;0;0;0;0
1.705 258 970 s;0;0;0;0;0;0
1.705 271 630 s;0;0;0;0;1;0
1.705 272 360 s;0;0;1;0;1;0
1.705 274 520 s;0;0;1;0;0;0
1.705 275 230 s;0;0;0;0;0;0
1.705 311 160 s;0;0;0;0;1;0
1.705 311 890 s;0;0;1;0;1;0
1.705 311 950 s;1;0;1;0;1;0
1.705 316 140 s;1;0;1;0;0;0
1.705 316 850 s;1;0;0;0;0;0
1.705 316 910 s;0;0;0;0;0;0
1.705 357 890 s;0;0;0;0;1;0
1.705 358 620 s;0;0;1;0;1;0
1.705 360 790 s;0;0;1;0;0;0
1.705 361 500 s;0;0;0;0;0;0
1.705 422 450 s;0;0;0;0;1;0
1.705 423 180 s;0;0;1;0;1;0
1.705 423 210 s;0;1;1;0;1;0
1.705 423 230 s;1;1;1;0;1;0
1.705 424 590 s;1;1;1;0;0;0
1.705 425 300 s;1;1;0;0;0;0
1.705 425 330 s;1;0;0;0;0;0
1.705 425 350 s;0;0;0;0;0;0
1.705 444 160 s;0;0;0;0;1;0
1.705 444 890 s;0;0;1;0;1;0
1.705 447 050 s;0;0;1;0;0;0
1.705 447 760 s;0;0;0;0;0;0
1.705 530 430 s;0;0;0;0;1;0
1.705 531 160 s;0;0;1;0;1;0
1.705 533 320 s;0;0;1;0;0;0
1.705 534 030 s;0;0;0;0;0;0
1.705 588 300 s;0;0;0;0;1;0
1.705 589 030 s;0;0;1;0;1;0
1.705 589 090 s;1;0;1;0;1;0
1.705 593 260 s;1;0;1;0;0;0
1.705 593 970 s;1;0;0;0;0;0
1.705 594 040 s;0;0;0;0;0;0
1.705 616 690 s;0;0;0;0;1;0
1.705 617 420 s;0;0;1;0;1;0
1.705 619 590 s;0;0;1;0;0;0
1.705 620 300 s;0;0;0;0;0;0
1.705 702 960 s;0;0;0;0;1;0
1.705 703 690 s;0;0;1;0;1;0
1.705 705 850 s;0;0;1;0;0;0
1.705 706 560 s;0;0;0;0;0;0
1.705 789 220 s;0;0;0;0;1;0
1.705 789 950 s;0;0;1;0;1;0
1.705 792 120 s;0;0;1;0;0;0
1.705 792 830 s;0;0;0;0;0;0
1.705 865 440 s;0;0;0;0;1;0
1.705 866 160 s;0;0;1;0;1;0
1.705 866 220 s;1;0;1;0;1;0
1.705 870 420 s;1;0;1;0;0;0
1.705 871 130 s;1;0;0;0;0;0
1.705 871 190 s;0;0;0;0;0;0
1.705 875 490 s;0;0;0;0;1;0
1.705 876 220 s;0;0;1;0;1;0
1.705 878 380 s;0;0;1;0;0;0
1.705 879 100 s;0;0;0;0;0;0
1.705 961 760 s;0;0;0;0;1;0
1.705 962 490 s;0;0;1;0;1;0
1.705 964 650 s;0;0;1;0;0;0
1.705 965 370 s;0;0;0;0;0;0
1.706 048 020 s;0;0;0;0;1;0
1.706 048 750 s;0;0;1;0;1;0
1.706 050 910 s;0;0;1;0;0;0
1.706 051 630 s;0;0;0;0;0;0
1.706 134 290 s;0;0;0;0;1;0
1.706 135 020 s;0;0;1;0;1;0
1.706 137 190 s;0;0;1;0;0;0
1.706 137 900 s;0;0;0;0;0;0
1.706 142 570 s;0;0;0;0;1;0
1.706 143 300 s;0;0;1;0;1;0
1.706 143 360 s;1;0;1;0;1;0
1.706 147 540 s;1;0;1;0;0;0
1.706 148 250 s;1;0;0;0;0;0
1.706 148 310 s;0;0;0;0;0;0
1.706 220 560 s;0;0;0;0;1;0
1.706 221 280 s;0;0;1;0;1;0
1.706 223 450 s;0;0;1;0;0;0
1.706 224 160 s;0;0;0;0;0;0
1.706 306 830 s;0;0;0;0;1;0
1.706 307 550 s;0;0;1;0;1;0
1.706 309 710 s;0;0;1;0;0;0
1.706 310 430 s;0;0;0;0;0;0
1.706 393 090 s;0;0;0;0;1;0
1.706 393 820 s;0;0;1;0;1;0
1.706 395 980 s;0;0;1;0;0;0
1.706 396 700 s;0;0;0;0;0;0
1.706 419 710 s;0;0;0;0;1;0
1.706 420 440 s;0;0;1;0;1;0
1.706 420 500 s;1;0;1;0;1;0
1.706 424 690 s;1;0;1;0;0;0
1.706 425 410 s;1;0;0;0;0;0
1.706 425 460 s;0;0;0;0;0;0
1.706 479 360 s;0;0;0;0;1;0
1.706 480 090 s;0;0;1;0;1;0
1.706 482 250 s;0;0;1;0;0;0
1.706 482 960 s;0;0;0;0;0;0
1.706 565 620 s;0;0;0;0;1;0
1.706 566 350 s;0;0;1;0;1;0
1.706 568 520 s;0;0;1;0;0;0
1.706 569 230 s;0;0;0;0;0;0
1.706 651 890 s;0;0;0;0;1;0
1.706 652 620 s;0;0;1;0;1;0
1.706 654 780 s;0;0;1;0;0;0
1.706 655 490 s;0;0;0;0;0;0
1.706 696 850 s;0;0;0;0;1;0
1.706 697 580 s;0;0;1;0;1;0
1.706 697 640 s;1;0;1;0;1;0
1.706 701 810 s;1;0;1;0;0;0
1.706 702 530 s;1;0;0;0;0;0
1.706 702 580 s;0;0;0;0;0;0
1.706 738 160 s;0;0;0;0;1;0
1.706 738 890 s;0;0;1;0;1;0
1.706 741 050 s;0;0;1;0;0;0
1.706 741 760 s;0;0;0;0;0;0
1.706 745 390 s;0;0;0;0;1;0
1.706 746 120 s;0;0;1;0;1;0
1.706 746 150 s;0;1;1;0;1;0
1.706 748 360 s;0;1;1;0;0;0
1.706 749 070 s;0;1;0;0;0;0
1.706 749 110 s;0;0;0;0;0;0
1.706 824 420 s;0;0;0;0;1;0
1.706 825 150 s;0;0;1;0;1;0
1.706 827 320 s;0;0;1;0;0;0
1.706 828 030 s;0;0;0;0;0;0
1.706 910 690 s;0;0;0;0;1;0
1.706 911 420 s;0;0;1;0;1;0
1.706 913 580 s;0;0;1;0;0;0
1.706 914 290 s;0;0;0;0;0;0
1.706 973 990 s;0;0;0;0;1;0
1.706 974 720 s;0;0;1;0;1;0
1.706 974 780 s;1;0;1;0;1;0
1.706 978 960 s;1;0;1;0;0;0
1.706 979 680 s;1;0;0;0;0;0
1.706 979 740 s;0;0;0;0;0;0
1.706 996 950 s;0;0;0;0;1;0
1.706 997 680 s;0;0;1;0;1;0
1.706 999 850 s;0;0;1;0;0;0
1.707 000 560 s;0;0;0;0;0;0
1.707 083 220 s;0;0;0;0;1;0
1.707 083 950 s;0;0;1;0;1;0
1.707 086 110 s;0;0;1;0;0;0
1.707 086 820 s;0;0;0;0;0;0
1.707 169 490 s;0;0;0;0;1;0
1.707 170 220 s;0;0;1;0;1;0
1.707 172 380 s;0;0;1;0;0;0
1.707 173 090 s;0;0;0;0;0;0
1.707 251 120 s;0;0;0;0;1;0
1.707 251 850 s;0;0;1;0;1;0
1.707 251 910 s;1;0;1;0;1;0
1.707 256 090 s;1;0;1;0;0;0
1.707 256 800 s;1;0;0;0;0;0
1.707 256 860 s;0;0;0;0;0;0
1.707 258 350 s;0;0;0;0;1;0
1.707 259 080 s;0;0;1;0;1;0
1.707 261 240 s;0;0;1;0;0;0
1.707 261 960 s;0;0;0;0;0;0
1.707 342 020 s;0;0;0;0;1;0
1.707 342 750 s;0;0;1;0;1;0
1.707 344 910 s;0;0;1;0;0;0
1.707 345 630 s;0;0;0;0;0;0
1.707 428 280 s;0;0;0;0;1;0
1.707 429 010 s;0;0;1;0;1;0
1.707 431 180 s;0;0;1;0;0;0
1.707 431 890 s;0;0;0;0;0;0
1.707 514 550 s;0;0;0;0;1;0
1.707 515 280 s;0;0;1;0;1;0
1.707 517 450 s;0;0;1;0;0;0
1.707 518 160 s;0;0;0;0;0;0
1.707 528 270 s;0;0;0;0;1;0
1.707 528 990 s;0;0;1;0;1;0
1.707 529 050 s;1;0;1;0;1;0
1.707 533 240 s;1;0;1;0;0;0
1.707 533 960 s;1;0;0;0;0;0
1.707 534 010 s;0;0;0;0;0;0
1.707 600 820 s;0;0;0;0;1;0
1.707 601 550 s;0;0;1;0;1;0
1.707 603 710 s;0;0;1;0;0;0
1.707 604 420 s;0;0;0;0;0;0
1.707 687 090 s;0;0;0;0;1;0
1.707 687 820 s;0;0;1;0;1;0
1.707 689 980 s;0;0;1;0;0;0
1.707 690 690 s;0;0;0;0;0;0
1.707 773 350 s;0;0;0;0;1;0
1.707 774 080 s;0;0;1;0;1;0
1.707 776 250 s;0;0;1;0;0;0
1.707 776 960 s;0;0;0;0;0;0
1.707 805 400 s;0;0;0;0;1;0
1.707 806 130 s;0;0;1;0;1;0
1.707 806 190 s;1;0;1;0;1;0
1.707 810 360 s;1;0;1;0;0;0
1.707 811 080 s;1;0;0;0;0;0
1.707 811 130 s;0;0;0;0;0;0
1.707 859 620 s;0;0;0;0;1;0
